URL	Prompt	Question	Option A	Option B	Option C	Option D	Correct Answer
https://cwe.mitre.org/data/definitions/122.html	For the given question: What is a common consequence of a heap-based buffer overflow when function pointers are overwritten?, and four options: A) Data corruption, B) Increased latency, C) Unauthorized code execution, or D) System reboot, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a common consequence of a heap-based buffer overflow when function pointers are overwritten?	Data corruption	Increased latency	Unauthorized code execution	System reboot	C
http://capec.mitre.org/data/definitions/141.html	For the given question: What can be a primary goal of a cache poisoning attack?, and four options: A) Disrupting network services, B) Stealing sensitive data, C) Redirecting users to malicious sites, or D) Increasing system performance, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What can be a primary goal of a cache poisoning attack?	Disrupting network services	Stealing sensitive data	Redirecting users to malicious sites	Increasing system performance	C
http://capec.mitre.org/data/definitions/141.html	For the given question: Why is cache poisoning particularly effective?, and four options: A) It is easy to detect, B) It always crashes the system, C) It exploits trust in cached data, or D) It increases data redundancy, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Why is cache poisoning particularly effective?	It is easy to detect	It always crashes the system	It exploits trust in cached data	It increases data redundancy	C
http://capec.mitre.org/data/definitions/141.html	For the given question: Which type of cache is commonly targeted in a DNS cache poisoning attack?, and four options: A) Browser cache, B) ARP cache, C) Web server cache, or D) Local DNS cache, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which type of cache is commonly targeted in a DNS cache poisoning attack?	Browser cache	ARP cache	Web server cache	Local DNS cache	D
http://capec.mitre.org/data/definitions/141.html	For the given question: What is a key method to mitigate the risk of DNS cache poisoning?, and four options: A) Disabling DNS entirely, B) Using static IP addresses, C) Implementing DNSSEC, or D) Reducing cache size, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a key method to mitigate the risk of DNS cache poisoning?	Disabling DNS entirely	Using static IP addresses	Implementing DNSSEC	Reducing cache size	C
https://cwe.mitre.org/data/definitions/412.html	For the given question: What is a potential consequence of an unrestricted externally accessible lock?, and four options: A) Unauthorized data modification, B) Denial of Service (DoS), C) Information disclosure, or D) Privilege escalation, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a potential consequence of an unrestricted externally accessible lock?	Unauthorized data modification	Denial of Service (DoS)	Information disclosure	Privilege escalation	B
https://cwe.mitre.org/data/definitions/412.html	For the given question: Why is it important to use non-blocking synchronization methods for locks?, and four options: A) To prevent data corruption, B) To improve system performance, C) To avoid denial of service attacks, or D) To ensure data integrity, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Why is it important to use non-blocking synchronization methods for locks?	To prevent data corruption	To improve system performance	To avoid denial of service attacks	To ensure data integrity	C
https://cwe.mitre.org/data/definitions/412.html	For the given question: Which approach helps mitigate the risks associated with externally accessible locks?, and four options: A) Using hard-coded lock names, B) Implementing predictable lock identifiers, C) Utilizing access control mechanisms, or D) Allowing indefinite lock holding, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which approach helps mitigate the risks associated with externally accessible locks?	Using hard-coded lock names	Implementing predictable lock identifiers	Utilizing access control mechanisms	Allowing indefinite lock holding	C
https://cwe.mitre.org/data/definitions/412.html	For the given question: What is a common mitigation strategy to prevent denial of service due to lock misuse?, and four options: A) Using global locks, B) Implementing non-blocking locks, C) Reducing lock timeouts, or D) Employing simple locking mechanisms, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a common mitigation strategy to prevent denial of service due to lock misuse?	Using global locks	Implementing non-blocking locks	Reducing lock timeouts	Employing simple locking mechanisms	B
https://cwe.mitre.org/data/definitions/867.html	For the given question: Why should developers be concerned with weaknesses listed in "2011 Top 25 - Weaknesses On the Cusp"?, and four options: A) They are mandated by law, B) They are known to cause significant security risks, C) They are non-existent in modern systems, or D) They guarantee system efficiency, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Why should developers be concerned with weaknesses listed in "2011 Top 25 - Weaknesses On the Cusp"?	They are mandated by law	They are known to cause significant security risks	They are non-existent in modern systems	They guarantee system efficiency	B
https://cwe.mitre.org/data/definitions/648.html	For the given question: What can result from the incorrect use of privileged APIs in a software application?, and four options: A) Improved performance, B) Privilege escalation, C) Data redundancy, or D) Enhanced security, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What can result from the incorrect use of privileged APIs in a software application?	Improved performance	Privilege escalation	Data redundancy	Enhanced security	B
https://cwe.mitre.org/data/definitions/648.html	For the given question: Why is it important to validate data passed to privileged APIs?, and four options: A) To increase execution speed, B) To ensure proper error handling, C) To prevent privilege escalation, or D) To improve code readability, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Why is it important to validate data passed to privileged APIs?	To increase execution speed	To ensure proper error handling	To prevent privilege escalation	To improve code readability	C
https://cwe.mitre.org/data/definitions/648.html	For the given question: What is a key mitigation strategy to prevent exploitation of privileged APIs?, and four options: A) Hardcoding API keys, B) Allowing user-controlled inputs, C) Implementing rigorous input validation, or D) Disabling API logging, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a key mitigation strategy to prevent exploitation of privileged APIs?	Hardcoding API keys	Allowing user-controlled inputs	Implementing rigorous input validation	Disabling API logging	C
https://cwe.mitre.org/data/definitions/648.html	For the given question: How can an attacker exploit incorrect use of privileged APIs to compromise a system?, and four options: A) By sending malformed packets, B) By bypassing authentication, C) By injecting malicious data to elevate privileges, or D) By performing a DoS attack, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	How can an attacker exploit incorrect use of privileged APIs to compromise a system?	By sending malformed packets	By bypassing authentication	By injecting malicious data to elevate privileges	By performing a DoS attack	C
https://cwe.mitre.org/data/definitions/125.html	For the given question: What is a primary risk of an out-of-bounds read vulnerability?, and four options: A) Information disclosure, B) Memory leaks, C) Code refactoring, or D) Performance improvement, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a primary risk of an out-of-bounds read vulnerability?	Information disclosure	Memory leaks	Code refactoring	Performance improvement	A
https://cwe.mitre.org/data/definitions/125.html	For the given question: Which mitigation strategy can help prevent out-of-bounds read vulnerabilities?, and four options: A) Disabling error messages, B) Using compiler optimization, C) Implementing strict bounds checking, or D) Minimizing code comments, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which mitigation strategy can help prevent out-of-bounds read vulnerabilities?	Disabling error messages	Using compiler optimization	Implementing strict bounds checking	Minimizing code comments	C
https://cwe.mitre.org/data/definitions/125.html	For the given question: What is a common consequence of an out-of-bounds read in a security context?, and four options: A) Elevated system privileges, B) Unauthorized memory access, C) Enhanced code readability, or D) Increased execution speed, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a common consequence of an out-of-bounds read in a security context?	Elevated system privileges	Unauthorized memory access	Enhanced code readability	Increased execution speed	B
https://cwe.mitre.org/data/definitions/125.html	For the given question: How can fuzz testing help in identifying out-of-bounds read vulnerabilities?, and four options: A) By improving code readability, B) By generating random inputs to test code behavior, C) By optimizing memory usage, or D) By simplifying code structure, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	How can fuzz testing help in identifying out-of-bounds read vulnerabilities?	By improving code readability	By generating random inputs to test code behavior	By optimizing memory usage	By simplifying code structure	B
https://cwe.mitre.org/data/definitions/754.html	For the given question: What does CWE-754 primarily concern?, and four options: A) Handling user input errors, B) Handling memory allocation errors, C) Handling unusual or exceptional conditions, or D) Handling function return values, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What does CWE-754 primarily concern?	Handling user input errors	Handling memory allocation errors	Handling unusual or exceptional conditions	Handling function return values	C
https://cwe.mitre.org/data/definitions/754.html	For the given question: Why is it important to handle unusual conditions in a program?, and four options: A) To enhance user experience, B) To avoid crashes and unexpected behavior, C) To improve code readability, or D) To reduce compile time, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Why is it important to handle unusual conditions in a program?	To enhance user experience	To avoid crashes and unexpected behavior	To improve code readability	To reduce compile time	B
https://cwe.mitre.org/data/definitions/754.html	For the given question: Which mitigation strategy is recommended for handling unusual conditions?, and four options: A) Ignore the errors and let the program crash, B) Use general exception handling mechanisms, C) Use specific exception handling and check function return values, or D) Perform extensive input validation, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which mitigation strategy is recommended for handling unusual conditions?	Ignore the errors and let the program crash	Use general exception handling mechanisms	Use specific exception handling and check function return values	Perform extensive input validation	C
https://cwe.mitre.org/data/definitions/754.html	For the given question: What is a consequence of not checking the return value of critical functions?, and four options: A) Improved performance, B) Enhanced user interface, C) Unexpected program behavior or crashes, or D) Reduced code complexity, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a consequence of not checking the return value of critical functions?	Improved performance	Enhanced user interface	Unexpected program behavior or crashes	Reduced code complexity	C
https://cwe.mitre.org/data/definitions/415.html	For the given question: What is the primary issue caused by a double free vulnerability?, and four options: A) Memory leak, B) Memory corruption, C) Denial of Service, or D) Buffer overflow, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is the primary issue caused by a double free vulnerability?	Memory leak	Memory corruption	Denial of Service	Buffer overflow	B
https://cwe.mitre.org/data/definitions/415.html	For the given question: Which of the following is a mitigation strategy for double free vulnerabilities?, and four options: A) Use malloc() instead of free(), B) Use a garbage collector, C) Always set pointers to NULL after freeing, or D) Use global variables for memory management, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which of the following is a mitigation strategy for double free vulnerabilities?	Use malloc() instead of free()	Use a garbage collector	Always set pointers to NULL after freeing	Use global variables for memory management	C
https://cwe.mitre.org/data/definitions/415.html	For the given question: How can double free vulnerabilities lead to a buffer overflow attack?, and four options: A) By reusing memory addresses inappropriately, B) By exhausting all available memory, C) By corrupting the stack memory, or D) By causing race conditions, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	How can double free vulnerabilities lead to a buffer overflow attack?	By reusing memory addresses inappropriately	By exhausting all available memory	By corrupting the stack memory	By causing race conditions	A
https://cwe.mitre.org/data/definitions/415.html	For the given question: Which detection method is highly effective for identifying double free instances?, and four options: A) Code review, B) Fuzz testing, C) Manual testing, or D) Performance testing, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which detection method is highly effective for identifying double free instances?	Code review	Fuzz testing	Manual testing	Performance testing	B
http://capec.mitre.org/data/definitions/388.html	For the given question: What is the main goal of Application API Button Hijacking?, and four options: A) To increase app performance, B) To redirect users to malicious sites, C) To improve user interface design, or D) To collect user feedback, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is the main goal of Application API Button Hijacking?	To increase app performance	To redirect users to malicious sites	To improve user interface design	To collect user feedback	B
http://capec.mitre.org/data/definitions/388.html	For the given question: Which technique is used in Application API Button Hijacking?, and four options: A) SQL injection, B) Man-in-the-Middle (MITM) proxy, C) Phishing, or D) Brute force, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which technique is used in Application API Button Hijacking?	SQL injection	Man-in-the-Middle (MITM) proxy	Phishing	Brute force	B
http://capec.mitre.org/data/definitions/388.html	For the given question: How can an attacker manipulate buttons in Application API Button Hijacking?, and four options: A) By exploiting buffer overflow vulnerabilities, B) By altering the source code directly, C) By modifying the API response data, or D) By injecting scripts into the database, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	How can an attacker manipulate buttons in Application API Button Hijacking?	By exploiting buffer overflow vulnerabilities	By altering the source code directly	By modifying the API response data	By injecting scripts into the database	C
http://capec.mitre.org/data/definitions/388.html	For the given question: What type of data alteration is critical in Application API Button Hijacking?, and four options: A) Changing encryption keys, B) Modifying button display properties, C) Altering destination URLs in API messages, or D) Changing user credentials, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What type of data alteration is critical in Application API Button Hijacking?	Changing encryption keys	Modifying button display properties	Altering destination URLs in API messages	Changing user credentials	C
https://cwe.mitre.org/data/definitions/718.html	For the given question: What does CWE-718 address primarily?, and four options: A) Injection flaws, B) Broken authentication and session management, C) Cross-site scripting, or D) Buffer overflows, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What does CWE-718 address primarily?	Injection flaws	Broken authentication and session management	Cross-site scripting	Buffer overflows	B
https://cwe.mitre.org/data/definitions/718.html	For the given question: Which aspect is most critical in preventing CWE-718 vulnerabilities?, and four options: A) Use of encryption in transit, B) Proper input validation, C) Strong password policies, or D) Consistent session expiration, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which aspect is most critical in preventing CWE-718 vulnerabilities?	Use of encryption in transit	Proper input validation	Strong password policies	Consistent session expiration	C
https://cwe.mitre.org/data/definitions/718.html	For the given question: How can improper session management be exploited by attackers?, and four options: A) By using SQL injection, B) By predicting session IDs, C) By tampering with URLs, or D) By exploiting buffer overflows, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	How can improper session management be exploited by attackers?	By using SQL injection	By predicting session IDs	By tampering with URLs	By exploiting buffer overflows	B
https://cwe.mitre.org/data/definitions/718.html	For the given question: What is a recommended mitigation for broken session management?, and four options: A) Using two-factor authentication, B) Implementing CAPTCHAs on login, C) Using secure cookies and regenerating session IDs, or D) Performing regular security audits, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a recommended mitigation for broken session management?	Using two-factor authentication	Implementing CAPTCHAs on login	Using secure cookies and regenerating session IDs	Performing regular security audits	C
https://cwe.mitre.org/data/definitions/492.html	For the given question: What is a common security risk associated with inner classes in Java?, and four options: A) A. Increased memory usage, B) B. Slower execution time, C) C. Exposure of private data, or D) D. Limited functionality, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a common security risk associated with inner classes in Java?	A. Increased memory usage	B. Slower execution time	C. Exposure of private data	D. Limited functionality	C
https://cwe.mitre.org/data/definitions/492.html	For the given question: How can the risk associated with inner classes be mitigated?, and four options: A) A. By making the outer class static, B) B. By using local or anonymous inner classes, C) C. By using public fields, or D) D. By avoiding classes altogether, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	How can the risk associated with inner classes be mitigated?	A. By making the outer class static	B. By using local or anonymous inner classes	C. By using public fields	D. By avoiding classes altogether	B
https://cwe.mitre.org/data/definitions/492.html	For the given question: Why do inner classes in Java pose a security risk despite appearing private in source code?, and four options: A) A. They remain private in bytecode, B) B. They convert private fields to public fields, C) C. They convert private fields to protected fields, or D) D. They expose only static fields, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Why do inner classes in Java pose a security risk despite appearing private in source code?	A. They remain private in bytecode	B. They convert private fields to public fields	C. They convert private fields to protected fields	D. They expose only static fields	C
https://cwe.mitre.org/data/definitions/492.html	For the given question: Which method is most effective for detecting weaknesses caused by inner classes in Java?, and four options: A) A. Manual code review, B) B. Automated dynamic analysis, C) C. Automated static analysis, or D) D. Penetration testing, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which method is most effective for detecting weaknesses caused by inner classes in Java?	A. Manual code review	B. Automated dynamic analysis	C. Automated static analysis	D. Penetration testing	C
http://capec.mitre.org/data/definitions/60.html	For the given question: What is the primary goal of a session replay attack?, and four options: A) A. To increase system performance, B) B. To gain unauthorized access, C) C. To enhance encryption, or D) D. To monitor network traffic, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is the primary goal of a session replay attack?	A. To increase system performance	B. To gain unauthorized access	C. To enhance encryption	D. To monitor network traffic	B
http://capec.mitre.org/data/definitions/60.html	For the given question: Which of the following is a common mitigation technique for session replay attacks?, and four options: A) A. Using static IP addresses, B) B. Frequent password changes, C) C. Implementing session timeouts, or D) D. Disabling cookies, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which of the following is a common mitigation technique for session replay attacks?	A. Using static IP addresses	B. Frequent password changes	C. Implementing session timeouts	D. Disabling cookies	C
http://capec.mitre.org/data/definitions/60.html	For the given question: What makes session IDs vulnerable to replay attacks despite using HTTPS?, and four options: A) A. Lack of encryption, B) B. Predictable session IDs, C) C. Exposed in URLs, or D) D. Session IDs not invalidated after logout, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What makes session IDs vulnerable to replay attacks despite using HTTPS?	A. Lack of encryption	B. Predictable session IDs	C. Exposed in URLs	D. Session IDs not invalidated after logout	D
http://capec.mitre.org/data/definitions/60.html	For the given question: Which advanced technique can help prevent session replay attacks by validating session context?, and four options: A) A. Static analysis, B) B. Behavioral biometrics, C) C. Code obfuscation, or D) D. Network segmentation, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which advanced technique can help prevent session replay attacks by validating session context?	A. Static analysis	B. Behavioral biometrics	C. Code obfuscation	D. Network segmentation	B
http://capec.mitre.org/data/definitions/509.html	For the given question: What is a primary step in performing a Kerberoasting attack?, and four options: A) A. Modifying system logs, B) B. Exploiting SQL injection vulnerabilities, C) C. Extracting service tickets, or D) D. Bypassing firewalls, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a primary step in performing a Kerberoasting attack?	A. Modifying system logs	B. Exploiting SQL injection vulnerabilities	C. Extracting service tickets	D. Bypassing firewalls	C
http://capec.mitre.org/data/definitions/509.html	For the given question: Which tool is commonly used to extract Kerberos tickets for Kerberoasting?, and four options: A) A. Wireshark, B) B. Metasploit, C) C. Mimikatz, or D) D. Nessus, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which tool is commonly used to extract Kerberos tickets for Kerberoasting?	A. Wireshark	B. Metasploit	C. Mimikatz	D. Nessus	C
http://capec.mitre.org/data/definitions/509.html	For the given question: Why is AES encryption recommended over RC4 in mitigating Kerberoasting attacks?, and four options: A) A. AES is faster, B) B. RC4 is less secure, C) C. AES supports longer keys, or D) D. RC4 is deprecated, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Why is AES encryption recommended over RC4 in mitigating Kerberoasting attacks?	A. AES is faster	B. RC4 is less secure	C. AES supports longer keys	D. RC4 is deprecated	B
http://capec.mitre.org/data/definitions/509.html	For the given question: Which specific attribute is crucial for identifying accounts vulnerable to Kerberoasting?, and four options: A) A. Kerberos policy, B) B. Service Principal Names (SPNs), C) C. Account lockout settings, or D) D. Group policy settings, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which specific attribute is crucial for identifying accounts vulnerable to Kerberoasting?	A. Kerberos policy	B. Service Principal Names (SPNs)	C. Account lockout settings	D. Group policy settings	B
https://cwe.mitre.org/data/definitions/345.html	For the given question: What is the primary consequence of insufficient verification of data authenticity?, and four options: A) A. Increased system performance, B) B. Exposure to invalid data acceptance, C) C. Enhanced user experience, or D) D. Faster data processing, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is the primary consequence of insufficient verification of data authenticity?	A. Increased system performance	B. Exposure to invalid data acceptance	C. Enhanced user experience	D. Faster data processing	B
https://cwe.mitre.org/data/definitions/345.html	For the given question: Which phase is crucial to address to prevent insufficient data authenticity verification?, and four options: A) A. Data storage, B) B. Implementation, C) C. Backup and recovery, or D) D. Decommissioning, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which phase is crucial to address to prevent insufficient data authenticity verification?	A. Data storage	B. Implementation	C. Backup and recovery	D. Decommissioning	B
https://cwe.mitre.org/data/definitions/345.html	For the given question: What is a significant risk of insufficient data authenticity verification in ICS/OT systems?, and four options: A) A. Improved data integrity, B) B. Simplified system architecture, C) C. Potential for operational disruption, or D) D. Enhanced communication speed, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a significant risk of insufficient data authenticity verification in ICS/OT systems?	A. Improved data integrity	B. Simplified system architecture	C. Potential for operational disruption	D. Enhanced communication speed	C
https://cwe.mitre.org/data/definitions/345.html	For the given question: Which method is effective for detecting insufficient data authenticity verification issues?, and four options: A) A. Manual testing, B) B. Automated dynamic analysis, C) C. User acceptance testing, or D) D. Static application security testing, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which method is effective for detecting insufficient data authenticity verification issues?	A. Manual testing	B. Automated dynamic analysis	C. User acceptance testing	D. Static application security testing	D
https://cwe.mitre.org/data/definitions/11.html	For the given question: What is a common consequence of deploying debug binaries in a production environment?, and four options: A) A. Enhanced performance, B) B. Increased data integrity, C) C. Exposure of sensitive information, or D) D. Reduced maintenance costs, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is a common consequence of deploying debug binaries in a production environment?	A. Enhanced performance	B. Increased data integrity	C. Exposure of sensitive information	D. Reduced maintenance costs	C
https://cwe.mitre.org/data/definitions/11.html	For the given question: Which setting should be adjusted to prevent the deployment of debug binaries in ASP.NET applications?, and four options: A) A. Authentication mode, B) B. Custom errors, C) C. Debug attribute in web.config, or D) D. Session state mode, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which setting should be adjusted to prevent the deployment of debug binaries in ASP.NET applications?	A. Authentication mode	B. Custom errors	C. Debug attribute in web.config	D. Session state mode	C
https://cwe.mitre.org/data/definitions/11.html	For the given question: What is the primary risk of leaving the debug mode enabled in a production environment?, and four options: A) A. Increased application speed, B) B. Detailed system information leakage, C) C. Enhanced encryption, or D) D. Simplified user interface, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	What is the primary risk of leaving the debug mode enabled in a production environment?	A. Increased application speed	B. Detailed system information leakage	C. Enhanced encryption	D. Simplified user interface	B
https://cwe.mitre.org/data/definitions/11.html	For the given question: Which method is most effective in identifying the presence of debug binaries in a production deployment?, and four options: A) A. Manual code review, B) B. User acceptance testing, C) C. Automated static analysis, or D) D. Integration testing, pick the best option as the answer, and return as either A, B, C or D. If you do not know the answer, return X. Choose the appropriate letter from A, B, C, D, or X as your answer. Please provide only the letter corresponding to your choice without any additional text or explanations.	Which method is most effective in identifying the presence of debug binaries in a production deployment?	A. Manual code review	B. User acceptance testing	C. Automated static analysis	D. Integration testing	C
